user_id,temperature,rain_chance,wind_speed,top_id,top_name,bottom_id,bottom_name,score
50,16.8,71.9,3.6,727,T-shirt,718,Shorts,2.4
50,16.8,71.9,3.6,726,T-shirt,720,Shorts,2.39
50,16.8,71.9,3.6,712,Sweatshirt,718,Shorts,2.37
50,16.8,71.9,3.6,715,Coat,718,Shorts,2.37
1,-2.5,30.1,22.0,5,T-shirt,7,Skirt,4.5
1,-2.5,30.1,22.0,5,T-shirt,8,Shorts,4.5
1,-2.5,30.1,22.0,5,T-shirt,6,Shorts,4.47
1,-2.5,30.1,22.0,5,T-shirt,9,Skirt,3.92
1,-2.5,30.1,22.0,5,T-shirt,11,Skirt,3.92
2,12.1,64.2,12.9,31,Sweatshirt,27,Trousers,2.7
2,12.1,64.2,12.9,31,Sweatshirt,21,Skirt,2.69
2,12.1,64.2,12.9,31,Sweatshirt,26,Trousers,2.67
2,12.1,64.2,12.9,12,Coat,26,Trousers,2.66
2,12.1,64.2,12.9,13,Sweatshirt,27,Trousers,2.54
3,29.3,43.3,1.6,34,Shirt,38,Trousers,3.33
3,29.3,43.3,1.6,32,Coat,38,Trousers,3.3
3,29.3,43.3,1.6,36,T-shirt,38,Trousers,2.7
3,29.3,43.3,1.6,33,Sweatshirt,38,Trousers,2.13
3,29.3,43.3,1.6,35,Sweater,38,Trousers,2.13
4,-2.4,86.5,7.3,46,Sweater,51,Skirt,4.22
4,-2.4,86.5,7.3,46,Sweater,52,Skirt,4.18
4,-2.4,86.5,7.3,43,Shirt,51,Skirt,4.05
4,-2.4,86.5,7.3,45,Coat,52,Skirt,3.75
4,-2.4,86.5,7.3,46,Sweater,50,Skirt,3.72
5,-2.8,53.9,11.3,54,Sweatshirt,62,Trousers,4.34
5,-2.8,53.9,11.3,56,Jacket,59,Shorts,4.17
5,-2.8,53.9,11.3,54,Sweatshirt,60,Trousers,4.07
5,-2.8,53.9,11.3,54,Sweatshirt,59,Shorts,3.92
5,-2.8,53.9,11.3,56,Jacket,62,Trousers,3.91
6,-3.8,90.8,1.7,76,Coat,75,Trousers,4.46
6,-3.8,90.8,1.7,69,Sweatshirt,81,Shorts,4.3
6,-3.8,90.8,1.7,69,Sweatshirt,74,Skirt,4.29
6,-3.8,90.8,1.7,66,Sweater,75,Trousers,4.29
6,-3.8,90.8,1.7,76,Coat,81,Shorts,4.17
7,-0.4,6.2,15.8,86,Blazer,91,Shorts,3.91
7,-0.4,6.2,15.8,88,T-shirt,91,Shorts,3.9
7,-0.4,6.2,15.8,86,Blazer,89,Skirt,3.62
7,-0.4,6.2,15.8,88,T-shirt,89,Skirt,3.61
7,-0.4,6.2,15.8,85,Blazer,91,Shorts,3.6
8,11.6,50.2,27.5,98,T-shirt,102,Trousers,2.71
8,11.6,50.2,27.5,98,T-shirt,103,Shorts,2.68
8,11.6,50.2,27.5,108,Blazer,102,Trousers,2.56
8,11.6,50.2,27.5,108,Blazer,103,Shorts,2.53
8,11.6,50.2,27.5,95,Blazer,102,Trousers,2.45
9,5.7,84.0,29.3,112,Coat,115,Shorts,4.29
9,5.7,84.0,29.3,109,Jacket,114,Skirt,4.18
9,5.7,84.0,29.3,112,Coat,114,Skirt,4.17
9,5.7,84.0,29.3,109,Jacket,117,Trousers,4.15
9,5.7,84.0,29.3,113,Jacket,114,Skirt,3.88
10,0.7,26.0,29.1,127,Coat,135,Skirt,4.78
10,0.7,26.0,29.1,127,Coat,137,Shorts,4.51
10,0.7,26.0,29.1,129,Coat,135,Skirt,4.49
10,0.7,26.0,29.1,127,Coat,131,Skirt,4.33
10,0.7,26.0,29.1,127,Coat,138,Skirt,4.32
11,16.6,47.0,5.4,143,Jacket,148,Skirt,1.53
11,16.6,47.0,5.4,143,Jacket,144,Shorts,1.25
11,16.6,47.0,5.4,143,Jacket,146,Shorts,1.24
11,16.6,47.0,5.4,143,Jacket,147,Shorts,1.23
11,16.6,47.0,5.4,141,Sweatshirt,148,Skirt,1.23
12,0.3,9.5,9.1,153,Jacket,154,Shorts,4.24
12,0.3,9.5,9.1,153,Jacket,155,Trousers,4.2
12,0.3,9.5,9.1,153,Jacket,158,Shorts,3.93
12,0.3,9.5,9.1,153,Jacket,157,Skirt,3.92
12,0.3,9.5,9.1,153,Jacket,156,Skirt,3.91
13,1.8,63.4,4.1,173,T-shirt,164,Trousers,4.35
13,1.8,63.4,4.1,173,T-shirt,167,Shorts,4.34
13,1.8,63.4,4.1,173,T-shirt,168,Shorts,4.32
13,1.8,63.4,4.1,173,T-shirt,165,Skirt,4.2
13,1.8,63.4,4.1,173,T-shirt,166,Skirt,4.19
14,13.8,0.3,12.7,175,Coat,179,Trousers,2.57
14,13.8,0.3,12.7,190,Jacket,179,Trousers,2.55
14,13.8,0.3,12.7,191,Blazer,179,Trousers,2.55
14,13.8,0.3,12.7,176,Sweater,179,Trousers,2.54
14,13.8,0.3,12.7,187,Coat,181,Trousers,2.53
15,14.5,59.3,19.6,192,Jacket,200,Trousers,2.84
15,14.5,59.3,19.6,205,Blazer,200,Trousers,2.72
15,14.5,59.3,19.6,205,Blazer,197,Shorts,2.7
15,14.5,59.3,19.6,206,Jacket,200,Trousers,2.69
15,14.5,59.3,19.6,192,Jacket,198,Trousers,2.52
16,-0.3,76.9,14.1,208,Blazer,214,Trousers,4.49
16,-0.3,76.9,14.1,221,Blazer,214,Trousers,4.49
16,-0.3,76.9,14.1,220,Sweater,214,Trousers,4.47
16,-0.3,76.9,14.1,210,Coat,214,Trousers,4.47
16,-0.3,76.9,14.1,218,Blazer,214,Trousers,4.31
17,-4.1,13.1,10.9,223,T-shirt,233,Trousers,4.36
17,-4.1,13.1,10.9,223,T-shirt,229,Shorts,4.24
17,-4.1,13.1,10.9,225,Shirt,233,Trousers,4.06
17,-4.1,13.1,10.9,227,Blazer,233,Trousers,4.04
17,-4.1,13.1,10.9,223,T-shirt,228,Trousers,3.94
18,-3.2,49.4,18.4,245,Sweatshirt,239,Skirt,4.21
18,-3.2,49.4,18.4,235,Shirt,243,Skirt,4.03
18,-3.2,49.4,18.4,245,Sweatshirt,243,Skirt,3.93
18,-3.2,49.4,18.4,246,Blazer,239,Skirt,3.91
18,-3.2,49.4,18.4,245,Sweatshirt,242,Trousers,3.91
19,12.1,36.7,23.1,265,Jacket,258,Skirt,3.7
19,12.1,36.7,23.1,265,Jacket,260,Shorts,3.0
19,12.1,36.7,23.1,256,Sweatshirt,258,Skirt,3.0
19,12.1,36.7,23.1,265,Jacket,266,Trousers,2.99
19,12.1,36.7,23.1,254,Sweatshirt,266,Trousers,2.81
20,23.8,83.1,27.0,272,Jacket,278,Skirt,2.24
20,23.8,83.1,27.0,271,Coat,278,Skirt,1.82
20,23.8,83.1,27.0,273,Coat,278,Skirt,1.82
20,23.8,83.1,27.0,274,T-shirt,278,Skirt,1.8
20,23.8,83.1,27.0,271,Coat,280,Shorts,1.52
21,18.5,73.9,24.2,285,Shirt,297,Skirt,1.89
21,18.5,73.9,24.2,283,Sweatshirt,287,Skirt,1.8
21,18.5,73.9,24.2,283,Sweatshirt,290,Shorts,1.79
21,18.5,73.9,24.2,285,Shirt,287,Skirt,1.79
21,18.5,73.9,24.2,285,Shirt,290,Shorts,1.78
22,6.0,70.9,21.3,315,Sweater,310,Skirt,3.29
22,6.0,70.9,21.3,315,Sweater,306,Skirt,3.29
22,6.0,70.9,21.3,313,T-shirt,310,Skirt,3.26
22,6.0,70.9,21.3,315,Sweater,307,Shorts,3.12
22,6.0,70.9,21.3,313,T-shirt,314,Shorts,3.1
23,7.7,38.9,25.5,321,Jacket,324,Trousers,3.33
23,7.7,38.9,25.5,317,Sweatshirt,324,Trousers,3.3
23,7.7,38.9,25.5,317,Sweatshirt,323,Skirt,3.12
23,7.7,38.9,25.5,321,Jacket,322,Shorts,3.02
23,7.7,38.9,25.5,317,Sweatshirt,322,Shorts,2.99
24,27.5,16.4,0.3,341,Coat,336,Shorts,2.66
24,27.5,16.4,0.3,341,Coat,334,Shorts,2.52
24,27.5,16.4,0.3,343,Blazer,336,Shorts,2.4
24,27.5,16.4,0.3,341,Coat,332,Trousers,2.22
24,27.5,16.4,0.3,343,Blazer,334,Shorts,2.1
25,22.0,72.4,15.2,349,Sweater,353,Trousers,2.26
25,22.0,72.4,15.2,346,Blazer,353,Trousers,2.15
25,22.0,72.4,15.2,347,Blazer,353,Trousers,2.11
25,22.0,72.4,15.2,349,Sweater,357,Trousers,1.96
25,22.0,72.4,15.2,348,Blazer,359,Skirt,1.94
26,9.7,88.8,7.1,364,Coat,370,Shorts,3.44
26,9.7,88.8,7.1,361,T-shirt,370,Shorts,3.03
26,9.7,88.8,7.1,363,Blazer,370,Shorts,2.83
26,9.7,88.8,7.1,362,T-shirt,370,Shorts,2.74
26,9.7,88.8,7.1,361,T-shirt,373,Shorts,2.72
27,16.8,25.9,7.2,387,Jacket,384,Trousers,1.02
27,16.8,25.9,7.2,387,Jacket,380,Skirt,0.98
27,16.8,25.9,7.2,385,Sweater,384,Trousers,0.74
27,16.8,25.9,7.2,378,Sweater,383,Shorts,0.72
27,16.8,25.9,7.2,385,Sweater,380,Skirt,0.69
28,22.3,74.0,20.2,390,T-shirt,397,Shorts,1.35
28,22.3,74.0,20.2,392,Blazer,397,Shorts,1.25
28,22.3,74.0,20.2,392,Blazer,398,Skirt,1.25
28,22.3,74.0,20.2,389,Blazer,397,Shorts,0.95
28,22.3,74.0,20.2,389,Blazer,398,Skirt,0.94
29,23.9,30.1,26.3,400,Coat,404,Skirt,1.52
29,23.9,30.1,26.3,400,Coat,406,Shorts,1.25
29,23.9,30.1,26.3,400,Coat,408,Shorts,1.21
29,23.9,30.1,26.3,400,Coat,407,Trousers,1.2
29,23.9,30.1,26.3,400,Coat,405,Shorts,0.94
30,22.1,40.4,0.3,412,Sweater,414,Shorts,1.61
30,22.1,40.4,0.3,412,Sweater,415,Trousers,1.49
30,22.1,40.4,0.3,424,Sweatshirt,415,Trousers,1.31
30,22.1,40.4,0.3,412,Sweater,426,Skirt,1.2
30,22.1,40.4,0.3,420,Sweatshirt,414,Shorts,1.03
31,23.1,94.2,15.0,437,Jacket,433,Trousers,2.5
31,23.1,94.2,15.0,437,Jacket,436,Shorts,2.2
31,23.1,94.2,15.0,437,Jacket,442,Shorts,2.07
31,23.1,94.2,15.0,437,Jacket,435,Shorts,1.78
31,23.1,94.2,15.0,437,Jacket,434,Trousers,1.77
32,25.3,71.8,22.4,448,Sweater,451,Shorts,3.0
32,25.3,71.8,22.4,448,Sweater,454,Shorts,3.0
32,25.3,71.8,22.4,462,Shirt,451,Shorts,2.98
32,25.3,71.8,22.4,448,Sweater,453,Skirt,2.97
32,25.3,71.8,22.4,462,Shirt,454,Shorts,2.97
33,10.2,93.0,17.8,468,Coat,470,Skirt,2.82
33,10.2,93.0,17.8,468,Coat,471,Shorts,2.68
33,10.2,93.0,17.8,465,Sweatshirt,471,Shorts,2.65
33,10.2,93.0,17.8,468,Coat,472,Skirt,2.42
33,10.2,93.0,17.8,468,Coat,473,Skirt,2.42
34,11.7,45.3,18.5,478,Blazer,486,Skirt,2.25
34,11.7,45.3,18.5,478,Blazer,482,Skirt,2.13
34,11.7,45.3,18.5,481,Coat,482,Skirt,2.09
34,11.7,45.3,18.5,480,Sweatshirt,483,Trousers,1.93
34,11.7,45.3,18.5,478,Blazer,484,Skirt,1.85
35,-3.7,0.9,9.3,490,Blazer,495,Skirt,4.21
35,-3.7,0.9,9.3,490,Blazer,494,Skirt,4.2
35,-3.7,0.9,9.3,490,Blazer,497,Trousers,4.16
35,-3.7,0.9,9.3,501,Sweater,495,Skirt,3.61
35,-3.7,0.9,9.3,498,Sweater,495,Skirt,3.6
36,28.6,74.2,4.6,504,Coat,514,Trousers,3.28
36,28.6,74.2,4.6,504,Coat,508,Shorts,3.0
36,28.6,74.2,4.6,507,T-shirt,514,Trousers,2.71
36,28.6,74.2,4.6,504,Coat,511,Trousers,2.56
36,28.6,74.2,4.6,507,T-shirt,508,Shorts,2.43
37,27.7,99.9,0.2,527,Coat,525,Trousers,3.71
37,27.7,99.9,0.2,527,Coat,524,Trousers,3.29
37,27.7,99.9,0.2,532,Shirt,524,Trousers,3.26
37,27.7,99.9,0.2,527,Coat,521,Skirt,3.0
37,27.7,99.9,0.2,533,Jacket,524,Trousers,2.99
38,7.3,15.3,19.1,550,Jacket,548,Skirt,2.52
38,7.3,15.3,19.1,538,Sweater,548,Skirt,2.51
38,7.3,15.3,19.1,544,Blazer,541,Skirt,2.22
38,7.3,15.3,19.1,535,Sweatshirt,541,Skirt,2.21
38,7.3,15.3,19.1,550,Jacket,541,Skirt,2.11
39,22.2,34.1,12.7,558,Blazer,562,Skirt,1.5
39,22.2,34.1,12.7,556,Blazer,562,Skirt,1.49
39,22.2,34.1,12.7,558,Blazer,561,Trousers,1.33
39,22.2,34.1,12.7,556,Blazer,561,Trousers,1.32
39,22.2,34.1,12.7,554,Sweatshirt,562,Skirt,1.21
40,21.7,41.3,24.7,564,Sweatshirt,572,Skirt,1.96
40,21.7,41.3,24.7,568,Sweater,572,Skirt,1.94
40,21.7,41.3,24.7,565,T-shirt,572,Skirt,1.52
40,21.7,41.3,24.7,565,T-shirt,570,Skirt,1.34
40,21.7,41.3,24.7,564,Sweatshirt,571,Skirt,1.23
41,15.8,22.1,27.5,588,Coat,583,Skirt,1.64
41,15.8,22.1,27.5,578,Coat,583,Skirt,1.64
41,15.8,22.1,27.5,586,Sweatshirt,584,Trousers,1.63
41,15.8,22.1,27.5,588,Coat,590,Skirt,1.35
41,15.8,22.1,27.5,578,Coat,590,Skirt,1.34
42,20.9,97.8,18.5,595,Jacket,602,Skirt,2.7
42,20.9,97.8,18.5,595,Jacket,600,Skirt,2.21
42,20.9,97.8,18.5,594,Shirt,602,Skirt,2.11
42,20.9,97.8,18.5,595,Jacket,599,Skirt,2.11
42,20.9,97.8,18.5,603,Blazer,602,Skirt,2.08
43,15.1,41.1,5.9,611,Blazer,622,Trousers,1.31
43,15.1,41.1,5.9,611,Blazer,616,Trousers,1.3
43,15.1,41.1,5.9,611,Blazer,619,Trousers,1.3
43,15.1,41.1,5.9,611,Blazer,623,Shorts,1.16
43,15.1,41.1,5.9,611,Blazer,615,Skirt,1.15
44,17.1,43.8,29.4,634,Coat,630,Skirt,2.42
44,17.1,43.8,29.4,625,Jacket,630,Skirt,2.4
44,17.1,43.8,29.4,625,Jacket,631,Skirt,2.2
44,17.1,43.8,29.4,624,Sweatshirt,630,Skirt,2.12
44,17.1,43.8,29.4,634,Coat,629,Trousers,2.12
45,14.2,56.0,24.7,638,Jacket,647,Shorts,2.37
45,14.2,56.0,24.7,638,Jacket,641,Skirt,2.36
45,14.2,56.0,24.7,638,Jacket,644,Trousers,2.12
45,14.2,56.0,24.7,638,Jacket,645,Trousers,2.11
45,14.2,56.0,24.7,638,Jacket,642,Trousers,2.1
46,18.4,20.8,23.7,649,Blazer,653,Trousers,1.31
46,18.4,20.8,23.7,652,Sweatshirt,653,Trousers,1.23
46,18.4,20.8,23.7,651,Sweater,653,Trousers,1.2
46,18.4,20.8,23.7,650,Coat,653,Trousers,1.2
46,18.4,20.8,23.7,651,Sweater,654,Trousers,1.03
47,11.9,33.5,23.4,663,Jacket,674,Skirt,2.53
47,11.9,33.5,23.4,663,Jacket,668,Shorts,2.4
47,11.9,33.5,23.4,663,Jacket,667,Trousers,2.39
47,11.9,33.5,23.4,663,Jacket,670,Skirt,2.36
47,11.9,33.5,23.4,676,Blazer,674,Skirt,2.24
48,3.3,4.3,22.0,688,Sweater,687,Trousers,4.2
48,3.3,4.3,22.0,678,Blazer,687,Trousers,3.9
48,3.3,4.3,22.0,688,Sweater,683,Skirt,3.9
48,3.3,4.3,22.0,678,Blazer,686,Shorts,3.71
48,3.3,4.3,22.0,688,Sweater,684,Trousers,3.61
49,5.5,91.6,9.7,696,Sweater,699,Trousers,3.41
49,5.5,91.6,9.7,705,Coat,703,Shorts,3.39
49,5.5,91.6,9.7,696,Sweater,702,Skirt,3.12
49,5.5,91.6,9.7,711,Jacket,699,Trousers,3.11
49,5.5,91.6,9.7,696,Sweater,704,Shorts,3.0
50,21.4,16.8,9.7,726,T-shirt,718,Shorts,1.63
50,21.4,16.8,9.7,723,Coat,718,Shorts,1.51
50,21.4,16.8,9.7,723,Coat,717,Shorts,1.32
50,21.4,16.8,9.7,722,T-shirt,718,Shorts,1.31
50,21.4,16.8,9.7,724,T-shirt,718,Shorts,1.22
1,22.0,37.0,12.2,5,T-shirt,8,Shorts,1.5
1,22.0,37.0,12.2,5,T-shirt,6,Shorts,1.47
1,22.0,37.0,12.2,3,Sweater,6,Shorts,1.33
1,22.0,37.0,12.2,3,Sweater,8,Shorts,1.21
1,22.0,37.0,12.2,5,T-shirt,9,Skirt,0.92
2,10.5,19.9,2.8,13,Sweatshirt,21,Skirt,2.53
2,10.5,19.9,2.8,15,Shirt,21,Skirt,2.51
2,10.5,19.9,2.8,12,Coat,21,Skirt,2.41
2,10.5,19.9,2.8,16,Sweater,21,Skirt,2.4
2,10.5,19.9,2.8,23,Jacket,21,Skirt,2.4
3,12.8,75.4,29.3,36,T-shirt,37,Skirt,2.54
3,12.8,75.4,29.3,33,Sweatshirt,41,Shorts,2.45
3,12.8,75.4,29.3,42,Sweatshirt,41,Shorts,2.43
3,12.8,75.4,29.3,36,T-shirt,41,Shorts,2.41
3,12.8,75.4,29.3,32,Coat,41,Shorts,2.41
4,12.8,23.5,5.7,43,Shirt,51,Skirt,2.25
4,12.8,23.5,5.7,43,Shirt,53,Skirt,1.96
4,12.8,23.5,5.7,44,Coat,50,Skirt,1.95
4,12.8,23.5,5.7,45,Coat,52,Skirt,1.95
4,12.8,23.5,5.7,46,Sweater,50,Skirt,1.92
5,-2.2,43.6,11.3,54,Sweatshirt,62,Trousers,4.34
5,-2.2,43.6,11.3,56,Jacket,59,Shorts,4.17
5,-2.2,43.6,11.3,54,Sweatshirt,60,Trousers,4.07
5,-2.2,43.6,11.3,54,Sweatshirt,59,Shorts,3.92
5,-2.2,43.6,11.3,56,Jacket,62,Trousers,3.91
6,20.6,46.8,28.6,76,Coat,73,Skirt,1.79
6,20.6,46.8,28.6,83,Shirt,78,Trousers,1.61
6,20.6,46.8,28.6,83,Shirt,82,Shorts,1.61
6,20.6,46.8,28.6,65,Coat,75,Trousers,1.6
6,20.6,46.8,28.6,68,Sweatshirt,75,Trousers,1.58
7,4.7,52.6,22.9,86,Blazer,90,Trousers,3.91
7,4.7,52.6,22.9,86,Blazer,91,Shorts,3.91
7,4.7,52.6,22.9,88,T-shirt,90,Trousers,3.9
7,4.7,52.6,22.9,88,T-shirt,91,Shorts,3.9
7,4.7,52.6,22.9,86,Blazer,89,Skirt,3.62
8,23.8,41.9,21.5,98,T-shirt,102,Trousers,1.51
8,23.8,41.9,21.5,98,T-shirt,103,Shorts,1.48
8,23.8,41.9,21.5,108,Blazer,102,Trousers,1.36
8,23.8,41.9,21.5,108,Blazer,103,Shorts,1.33
8,23.8,41.9,21.5,95,Blazer,102,Trousers,1.25
9,16.9,67.9,11.9,109,Jacket,118,Skirt,1.91
9,16.9,67.9,11.9,124,Shirt,118,Skirt,1.61
9,16.9,67.9,11.9,112,Coat,118,Skirt,1.48
9,16.9,67.9,11.9,112,Coat,115,Shorts,1.29
9,16.9,67.9,11.9,113,Jacket,118,Skirt,1.19
10,0.5,66.2,10.3,129,Coat,138,Skirt,4.64
10,0.5,66.2,10.3,129,Coat,135,Skirt,4.49
10,0.5,66.2,10.3,127,Coat,138,Skirt,4.32
10,0.5,66.2,10.3,129,Coat,137,Shorts,4.23
10,0.5,66.2,10.3,128,Sweater,137,Shorts,4.19
11,5.1,93.4,19.4,140,Coat,144,Shorts,2.76
11,5.1,93.4,19.4,142,T-shirt,144,Shorts,2.75
11,5.1,93.4,19.4,141,Sweatshirt,144,Shorts,2.75
11,5.1,93.4,19.4,140,Coat,146,Shorts,2.75
11,5.1,93.4,19.4,142,T-shirt,146,Shorts,2.75
12,10.2,45.4,19.4,151,Shirt,156,Skirt,2.99
12,10.2,45.4,19.4,151,Shirt,154,Shorts,2.71
12,10.2,45.4,19.4,151,Shirt,155,Trousers,2.68
12,10.2,45.4,19.4,150,Coat,156,Skirt,2.52
12,10.2,45.4,19.4,149,T-shirt,156,Skirt,2.42
13,-0.9,64.2,3.9,173,T-shirt,164,Trousers,4.35
13,-0.9,64.2,3.9,173,T-shirt,167,Shorts,4.34
13,-0.9,64.2,3.9,173,T-shirt,168,Shorts,4.32
13,-0.9,64.2,3.9,173,T-shirt,165,Skirt,4.2
13,-0.9,64.2,3.9,173,T-shirt,166,Skirt,4.19
14,23.2,1.1,15.6,175,Coat,179,Trousers,1.37
14,23.2,1.1,15.6,190,Jacket,179,Trousers,1.35
14,23.2,1.1,15.6,191,Blazer,179,Trousers,1.35
14,23.2,1.1,15.6,176,Sweater,179,Trousers,1.34
14,23.2,1.1,15.6,187,Coat,181,Trousers,1.33
15,17.5,9.0,22.8,202,Blazer,201,Shorts,1.32
15,17.5,9.0,22.8,202,Blazer,199,Skirt,1.31
15,17.5,9.0,22.8,193,Coat,197,Shorts,1.3
15,17.5,9.0,22.8,202,Blazer,200,Trousers,1.22
15,17.5,9.0,22.8,202,Blazer,197,Shorts,1.2
16,11.8,60.1,3.1,209,T-shirt,214,Trousers,3.1
16,11.8,60.1,3.1,209,T-shirt,215,Shorts,2.69
16,11.8,60.1,3.1,218,Blazer,214,Trousers,2.51
16,11.8,60.1,3.1,209,T-shirt,217,Skirt,2.41
16,11.8,60.1,3.1,209,T-shirt,222,Shorts,2.4
17,17.3,57.7,15.1,227,Blazer,231,Skirt,1.8
17,17.3,57.7,15.1,227,Blazer,233,Trousers,1.64
17,17.3,57.7,15.1,227,Blazer,229,Shorts,1.53
17,17.3,57.7,15.1,227,Blazer,228,Trousers,1.23
17,17.3,57.7,15.1,225,Shirt,231,Skirt,1.22
18,13.9,60.0,13.5,235,Shirt,243,Skirt,2.83
18,13.9,60.0,13.5,237,Sweatshirt,239,Skirt,2.7
18,13.9,60.0,13.5,235,Shirt,239,Skirt,2.69
18,13.9,60.0,13.5,251,Jacket,239,Skirt,2.52
18,13.9,60.0,13.5,235,Shirt,241,Skirt,2.52
19,6.2,78.3,9.1,265,Jacket,258,Skirt,3.7
19,6.2,78.3,9.1,265,Jacket,266,Trousers,3.59
19,6.2,78.3,9.1,268,Sweatshirt,266,Trousers,3.13
19,6.2,78.3,9.1,265,Jacket,260,Shorts,3.0
19,6.2,78.3,9.1,265,Jacket,261,Shorts,2.99
20,4.3,53.4,17.7,273,Coat,278,Skirt,4.52
20,4.3,53.4,17.7,273,Coat,275,Trousers,4.21
20,4.3,53.4,17.7,272,Jacket,278,Skirt,4.04
20,4.3,53.4,17.7,273,Coat,276,Trousers,3.88
20,4.3,53.4,17.7,270,Blazer,275,Trousers,3.73
21,10.2,99.6,29.7,283,Sweatshirt,287,Skirt,3.6
21,10.2,99.6,29.7,283,Sweatshirt,290,Shorts,3.59
21,10.2,99.6,29.7,283,Sweatshirt,297,Skirt,3.55
21,10.2,99.6,29.7,294,Jacket,287,Skirt,3.41
21,10.2,99.6,29.7,283,Sweatshirt,289,Trousers,3.38
22,0.7,2.6,4.9,313,T-shirt,305,Trousers,3.99
22,0.7,2.6,4.9,303,Shirt,305,Trousers,3.87
22,0.7,2.6,4.9,315,Sweater,305,Trousers,3.87
22,0.7,2.6,4.9,300,Jacket,305,Trousers,3.87
22,0.7,2.6,4.9,311,Coat,305,Trousers,3.87
23,16.4,56.7,26.3,321,Jacket,324,Trousers,2.13
23,16.4,56.7,26.3,317,Sweatshirt,324,Trousers,2.1
23,16.4,56.7,26.3,317,Sweatshirt,323,Skirt,1.92
23,16.4,56.7,26.3,321,Jacket,322,Shorts,1.82
23,16.4,56.7,26.3,317,Sweatshirt,322,Shorts,1.79
24,-1.3,68.3,20.2,340,Sweatshirt,336,Shorts,4.92
24,-1.3,68.3,20.2,340,Sweatshirt,332,Trousers,4.77
24,-1.3,68.3,20.2,339,Sweatshirt,333,Skirt,4.61
24,-1.3,68.3,20.2,339,Sweatshirt,332,Trousers,4.51
24,-1.3,68.3,20.2,339,Sweatshirt,336,Shorts,4.51
25,12.0,24.3,11.9,349,Sweater,353,Trousers,2.86
25,12.0,24.3,11.9,349,Sweater,352,Trousers,2.85
25,12.0,24.3,11.9,349,Sweater,357,Trousers,2.56
25,12.0,24.3,11.9,349,Sweater,351,Skirt,2.53
25,12.0,24.3,11.9,349,Sweater,356,Trousers,2.42
26,-1.9,64.4,17.3,372,T-shirt,367,Trousers,4.2
26,-1.9,64.4,17.3,362,T-shirt,367,Trousers,3.93
26,-1.9,64.4,17.3,365,Coat,367,Trousers,3.62
26,-1.9,64.4,17.3,361,T-shirt,367,Trousers,3.62
26,-1.9,64.4,17.3,372,T-shirt,370,Shorts,3.61
27,1.8,37.7,5.9,386,Shirt,384,Trousers,4.82
27,1.8,37.7,5.9,386,Shirt,379,Shorts,4.8
27,1.8,37.7,5.9,386,Shirt,382,Shorts,4.23
27,1.8,37.7,5.9,386,Shirt,383,Shorts,4.21
27,1.8,37.7,5.9,386,Shirt,381,Trousers,4.21
28,29.4,77.6,18.5,392,Blazer,397,Shorts,3.05
28,29.4,77.6,18.5,392,Blazer,398,Skirt,3.05
28,29.4,77.6,18.5,392,Blazer,395,Trousers,3.04
28,29.4,77.6,18.5,392,Blazer,394,Trousers,2.46
28,29.4,77.6,18.5,392,Blazer,396,Shorts,2.44
29,2.0,27.7,8.1,402,Blazer,406,Shorts,3.92
29,2.0,27.7,8.1,402,Blazer,407,Trousers,3.87
29,2.0,27.7,8.1,402,Blazer,408,Shorts,3.61
29,2.0,27.7,8.1,402,Blazer,405,Shorts,3.34
29,2.0,27.7,8.1,403,Blazer,406,Shorts,3.33
30,29.7,86.7,29.5,411,Sweatshirt,414,Shorts,4.02
30,29.7,86.7,29.5,411,Sweatshirt,426,Skirt,3.61
30,29.7,86.7,29.5,411,Sweatshirt,417,Shorts,3.31
30,29.7,86.7,29.5,411,Sweatshirt,418,Skirt,3.3
30,29.7,86.7,29.5,411,Sweatshirt,415,Trousers,3.3
31,-2.8,10.5,25.0,438,Sweater,442,Shorts,4.49
31,-2.8,10.5,25.0,430,Coat,434,Trousers,4.31
31,-2.8,10.5,25.0,430,Coat,442,Shorts,4.19
31,-2.8,10.5,25.0,438,Sweater,434,Trousers,4.19
31,-2.8,10.5,25.0,441,T-shirt,442,Shorts,4.0
32,0.6,50.5,20.0,462,Shirt,455,Trousers,4.02
32,0.6,50.5,20.0,447,Coat,455,Trousers,3.9
32,0.6,50.5,20.0,459,T-shirt,463,Trousers,3.72
32,0.6,50.5,20.0,449,Shirt,457,Shorts,3.71
32,0.6,50.5,20.0,459,T-shirt,453,Skirt,3.69
33,14.3,44.2,14.8,468,Coat,470,Skirt,2.82
33,14.3,44.2,14.8,465,Sweatshirt,470,Skirt,2.71
33,14.3,44.2,14.8,465,Sweatshirt,474,Trousers,2.7
33,14.3,44.2,14.8,465,Sweatshirt,471,Shorts,2.65
33,14.3,44.2,14.8,469,T-shirt,474,Trousers,2.52
34,17.3,45.9,7.9,478,Blazer,486,Skirt,1.05
34,17.3,45.9,7.9,478,Blazer,482,Skirt,0.93
34,17.3,45.9,7.9,481,Coat,482,Skirt,0.89
34,17.3,45.9,7.9,480,Sweatshirt,483,Trousers,0.73
34,17.3,45.9,7.9,478,Blazer,484,Skirt,0.65
35,24.6,21.8,16.8,490,Blazer,495,Skirt,1.21
35,24.6,21.8,16.8,501,Sweater,495,Skirt,1.21
35,24.6,21.8,16.8,498,Sweater,495,Skirt,1.2
35,24.6,21.8,16.8,490,Blazer,497,Trousers,1.16
