user_id,temperature,rain_chance,wind_speed,top_id,top_name,bottom_id,bottom_name,score,top_type,top_color,top_material,top_size,top_style,top_favorite,top_special_property,bottom_type,bottom_color,bottom_material,bottom_size,bottom_style,bottom_favorite,bottom_special_property
6,20.6,46.8,28.6,83,Shirt,82,Shorts,1.61,Shirt,Blue,Polyester,XL,Sporty,0,Quick-drying,Shorts,Blue,Linen,XS,Evening,1,
6,20.6,46.8,28.6,65,Coat,75,Trousers,1.6,Coat,Green,Denim,XL,Sporty,0,,Trousers,Green,Polyester,S,Formal,1,
6,20.6,46.8,28.6,68,Sweatshirt,75,Trousers,1.58,Sweatshirt,Green,Linen,XS,Formal,0,,Trousers,Green,Polyester,S,Formal,1,
7,4.7,52.6,22.9,86,Blazer,90,Trousers,3.91,Blazer,Blue,Wool,S,Evening,0,,Trousers,Red,Linen,XXL,Sporty,0,Quick-drying
7,4.7,52.6,22.9,86,Blazer,91,Shorts,3.91,Blazer,Blue,Wool,S,Evening,0,,Shorts,Beige,Wool,S,Sporty,0,
7,4.7,52.6,22.9,88,T-shirt,90,Trousers,3.9,T-shirt,Black,Wool,S,Casual,0,Breathable,Trousers,Red,Linen,XXL,Sporty,0,Quick-drying
7,4.7,52.6,22.9,88,T-shirt,91,Shorts,3.9,T-shirt,Black,Wool,S,Casual,0,Breathable,Shorts,Beige,Wool,S,Sporty,0,
7,4.7,52.6,22.9,86,Blazer,89,Skirt,3.62,Blazer,Blue,Wool,S,Evening,0,,Skirt,Green,Cotton,XXL,Casual,1,
8,23.8,41.9,21.5,98,T-shirt,102,Trousers,1.51,T-shirt,Blue,Linen,S,Evening,1,Quick-drying,Trousers,Gray,Polyester,M,Casual,0,
8,23.8,41.9,21.5,98,T-shirt,103,Shorts,1.48,T-shirt,Blue,Linen,S,Evening,1,Quick-drying,Shorts,Gray,Polyester,M,Casual,0,
8,23.8,41.9,21.5,108,Blazer,102,Trousers,1.36,Blazer,Gray,Cotton,XXL,Sporty,0,Quick-drying,Trousers,Gray,Polyester,M,Casual,0,
8,23.8,41.9,21.5,108,Blazer,103,Shorts,1.33,Blazer,Gray,Cotton,XXL,Sporty,0,Quick-drying,Shorts,Gray,Polyester,M,Casual,0,
8,23.8,41.9,21.5,95,Blazer,102,Trousers,1.25,Blazer,Green,Leather,XXL,Sporty,1,Quick-drying,Trousers,Gray,Polyester,M,Casual,0,
9,16.9,67.9,11.9,109,Jacket,118,Skirt,1.91,Jacket,White,Cotton,S,Sporty,0,Waterproof,Skirt,White,Wool,XXL,Evening,0,Quick-drying
9,16.9,67.9,11.9,124,Shirt,118,Skirt,1.61,Shirt,White,Cotton,M,Evening,0,Non-restrictive,Skirt,White,Wool,XXL,Evening,0,Quick-drying
9,16.9,67.9,11.9,112,Coat,118,Skirt,1.48,Coat,Beige,Leather,XL,Formal,1,Non-restrictive,Skirt,White,Wool,XXL,Evening,0,Quick-drying
9,16.9,67.9,11.9,112,Coat,115,Shorts,1.29,Coat,Beige,Leather,XL,Formal,1,Non-restrictive,Shorts,Beige,Polyester,M,Casual,0,
9,16.9,67.9,11.9,113,Jacket,118,Skirt,1.19,Jacket,Red,Polyester,XXL,Formal,0,Non-restrictive,Skirt,White,Wool,XXL,Evening,0,Quick-drying
10,0.5,66.2,10.3,129,Coat,138,Skirt,4.64,Coat,Gray,Polyester,XXL,Casual,1,Quick-drying,Skirt,Gray,Linen,M,Casual,0,Quick-drying
10,0.5,66.2,10.3,129,Coat,135,Skirt,4.49,Coat,Gray,Polyester,XXL,Casual,1,Quick-drying,Skirt,Blue,Wool,XL,Evening,0,
10,0.5,66.2,10.3,127,Coat,138,Skirt,4.32,Coat,Gray,Wool,L,Formal,0,,Skirt,Gray,Linen,M,Casual,0,Quick-drying
10,0.5,66.2,10.3,129,Coat,137,Shorts,4.23,Coat,Gray,Polyester,XXL,Casual,1,Quick-drying,Shorts,Black,Wool,S,Casual,0,Breathable
10,0.5,66.2,10.3,128,Sweater,137,Shorts,4.19,Sweater,Beige,Cotton,XL,Formal,0,Insulated,Shorts,Black,Wool,S,Casual,0,Breathable
11,5.1,93.4,19.4,140,Coat,144,Shorts,2.76,Coat,Red,Leather,M,Casual,0,,Shorts,Gray,Leather,M,Formal,0,
11,5.1,93.4,19.4,142,T-shirt,144,Shorts,2.75,T-shirt,Beige,Leather,XS,Casual,0,,Shorts,Gray,Leather,M,Formal,0,
11,5.1,93.4,19.4,141,Sweatshirt,144,Shorts,2.75,Sweatshirt,Green,Polyester,L,Casual,0,Quick-drying,Shorts,Gray,Leather,M,Formal,0,
11,5.1,93.4,19.4,140,Coat,146,Shorts,2.75,Coat,Red,Leather,M,Casual,0,,Shorts,Blue,Leather,XL,Sporty,0,
11,5.1,93.4,19.4,142,T-shirt,146,Shorts,2.75,T-shirt,Beige,Leather,XS,Casual,0,,Shorts,Blue,Leather,XL,Sporty,0,
12,10.2,45.4,19.4,151,Shirt,156,Skirt,2.99,Shirt,Beige,Leather,XS,Formal,1,Quick-drying,Skirt,Blue,Linen,L,Sporty,0,Quick-drying
12,10.2,45.4,19.4,151,Shirt,154,Shorts,2.71,Shirt,Beige,Leather,XS,Formal,1,Quick-drying,Shorts,Gray,Leather,L,Evening,0,Non-restrictive
12,10.2,45.4,19.4,151,Shirt,155,Trousers,2.68,Shirt,Beige,Leather,XS,Formal,1,Quick-drying,Trousers,Green,Leather,L,Casual,0,Non-restrictive
12,10.2,45.4,19.4,150,Coat,156,Skirt,2.52,Coat,Blue,Denim,XXL,Sporty,0,,Skirt,Blue,Linen,L,Sporty,0,Quick-drying
12,10.2,45.4,19.4,149,T-shirt,156,Skirt,2.42,T-shirt,White,Cotton,S,Casual,1,,Skirt,Blue,Linen,L,Sporty,0,Quick-drying
13,-0.9,64.2,3.9,173,T-shirt,164,Trousers,4.35,T-shirt,Green,Wool,S,Sporty,0,Quick-drying,Trousers,Green,Polyester,XS,Sporty,0,
13,-0.9,64.2,3.9,173,T-shirt,167,Shorts,4.34,T-shirt,Green,Wool,S,Sporty,0,Quick-drying,Shorts,Green,Cotton,XS,Sporty,0,
13,-0.9,64.2,3.9,173,T-shirt,168,Shorts,4.32,T-shirt,Green,Wool,S,Sporty,0,Quick-drying,Shorts,Green,Cotton,XS,Casual,0,Breathable
13,-0.9,64.2,3.9,173,T-shirt,165,Skirt,4.2,T-shirt,Green,Wool,S,Sporty,0,Quick-drying,Skirt,Gray,Polyester,S,Formal,1,
13,-0.9,64.2,3.9,173,T-shirt,166,Skirt,4.19,T-shirt,Green,Wool,S,Sporty,0,Quick-drying,Skirt,Blue,Linen,M,Formal,0,Non-restrictive
14,23.2,1.1,15.6,175,Coat,179,Trousers,1.37,Coat,Blue,Wool,XL,Formal,0,Anti-chafing,Trousers,Blue,Linen,XL,Formal,1,Non-restrictive
14,23.2,1.1,15.6,190,Jacket,179,Trousers,1.35,Jacket,Blue,Cotton,M,Evening,0,Anti-chafing,Trousers,Blue,Linen,XL,Formal,1,Non-restrictive
14,23.2,1.1,15.6,191,Blazer,179,Trousers,1.35,Blazer,Blue,Wool,L,Sporty,0,,Trousers,Blue,Linen,XL,Formal,1,Non-restrictive
14,23.2,1.1,15.6,176,Sweater,179,Trousers,1.34,Sweater,Blue,Cotton,L,Evening,0,,Trousers,Blue,Linen,XL,Formal,1,Non-restrictive
14,23.2,1.1,15.6,187,Coat,181,Trousers,1.33,Coat,Green,Polyester,XXL,Sporty,1,Breathable,Trousers,Green,Denim,XXL,Formal,1,
15,17.5,9.0,22.8,202,Blazer,201,Shorts,1.32,Blazer,Beige,Cotton,M,Evening,1,Non-restrictive,Shorts,Beige,Polyester,XS,Formal,0,
15,17.5,9.0,22.8,202,Blazer,199,Skirt,1.31,Blazer,Beige,Cotton,M,Evening,1,Non-restrictive,Skirt,Beige,Leather,XS,Casual,0,Breathable
15,17.5,9.0,22.8,193,Coat,197,Shorts,1.3,Coat,Red,Wool,M,Sporty,1,,Shorts,Red,Wool,XL,Sporty,1,Anti-chafing
15,17.5,9.0,22.8,202,Blazer,200,Trousers,1.22,Blazer,Beige,Cotton,M,Evening,1,Non-restrictive,Trousers,Black,Cotton,L,Sporty,1,Anti-chafing
15,17.5,9.0,22.8,202,Blazer,197,Shorts,1.2,Blazer,Beige,Cotton,M,Evening,1,Non-restrictive,Shorts,Red,Wool,XL,Sporty,1,Anti-chafing
16,11.8,60.1,3.1,209,T-shirt,214,Trousers,3.1,T-shirt,Green,Denim,XL,Casual,0,Quick-drying,Trousers,Green,Leather,M,Formal,1,Non-restrictive
16,11.8,60.1,3.1,209,T-shirt,215,Shorts,2.69,T-shirt,Green,Denim,XL,Casual,0,Quick-drying,Shorts,Blue,Denim,XL,Casual,0,Quick-drying
16,11.8,60.1,3.1,218,Blazer,214,Trousers,2.51,Blazer,Green,Denim,XS,Sporty,0,,Trousers,Green,Leather,M,Formal,1,Non-restrictive
16,11.8,60.1,3.1,209,T-shirt,217,Skirt,2.41,T-shirt,Green,Denim,XL,Casual,0,Quick-drying,Skirt,Black,Cotton,S,Casual,1,
16,11.8,60.1,3.1,209,T-shirt,222,Shorts,2.4,T-shirt,Green,Denim,XL,Casual,0,Quick-drying,Shorts,Blue,Cotton,S,Formal,1,
17,17.3,57.7,15.1,227,Blazer,231,Skirt,1.8,Blazer,Green,Cotton,XXL,Sporty,1,Quick-drying,Skirt,Beige,Polyester,L,Formal,0,Quick-drying
17,17.3,57.7,15.1,227,Blazer,233,Trousers,1.64,Blazer,Green,Cotton,XXL,Sporty,1,Quick-drying,Trousers,Green,Wool,XXL,Formal,0,
17,17.3,57.7,15.1,227,Blazer,229,Shorts,1.53,Blazer,Green,Cotton,XXL,Sporty,1,Quick-drying,Shorts,Red,Wool,XXL,Sporty,1,Anti-chafing
17,17.3,57.7,15.1,227,Blazer,228,Trousers,1.23,Blazer,Green,Cotton,XXL,Sporty,1,Quick-drying,Trousers,Blue,Wool,XS,Sporty,0,Anti-chafing
17,17.3,57.7,15.1,225,Shirt,231,Skirt,1.22,Shirt,Green,Leather,XS,Evening,1,Breathable,Skirt,Beige,Polyester,L,Formal,0,Quick-drying
18,13.9,60.0,13.5,235,Shirt,243,Skirt,2.83,Shirt,Red,Linen,S,Sporty,0,Quick-drying,Skirt,Red,Denim,M,Casual,1,
18,13.9,60.0,13.5,237,Sweatshirt,239,Skirt,2.7,Sweatshirt,Black,Denim,XL,Evening,0,Quick-drying,Skirt,Blue,Polyester,S,Formal,0,Quick-drying
18,13.9,60.0,13.5,235,Shirt,239,Skirt,2.69,Shirt,Red,Linen,S,Sporty,0,Quick-drying,Skirt,Blue,Polyester,S,Formal,0,Quick-drying
18,13.9,60.0,13.5,251,Jacket,239,Skirt,2.52,Jacket,Blue,Leather,XS,Evening,0,,Skirt,Blue,Polyester,S,Formal,0,Quick-drying
18,13.9,60.0,13.5,235,Shirt,241,Skirt,2.52,Shirt,Red,Linen,S,Sporty,0,Quick-drying,Skirt,Red,Polyester,XXL,Formal,0,
19,6.2,78.3,9.1,265,Jacket,258,Skirt,3.7,Jacket,Beige,Cotton,L,Formal,1,Waterproof,Skirt,Beige,Cotton,S,Evening,1,Quick-drying
19,6.2,78.3,9.1,265,Jacket,266,Trousers,3.59,Jacket,Beige,Cotton,L,Formal,1,Waterproof,Trousers,Red,Leather,L,Evening,0,Quick-drying
19,6.2,78.3,9.1,268,Sweatshirt,266,Trousers,3.13,Sweatshirt,Red,Polyester,S,Formal,0,,Trousers,Red,Leather,L,Evening,0,Quick-drying
19,6.2,78.3,9.1,265,Jacket,260,Shorts,3.0,Jacket,Beige,Cotton,L,Formal,1,Waterproof,Shorts,Black,Denim,S,Sporty,0,Quick-drying
19,6.2,78.3,9.1,265,Jacket,261,Shorts,2.99,Jacket,Beige,Cotton,L,Formal,1,Waterproof,Shorts,Gray,Wool,S,Evening,0,Anti-chafing
20,4.3,53.4,17.7,273,Coat,278,Skirt,4.52,Coat,White,Linen,S,Formal,0,Insulated,Skirt,Green,Leather,L,Casual,1,Quick-drying
20,4.3,53.4,17.7,273,Coat,275,Trousers,4.21,Coat,White,Linen,S,Formal,0,Insulated,Trousers,Beige,Wool,S,Formal,0,
20,4.3,53.4,17.7,272,Jacket,278,Skirt,4.04,Jacket,Green,Cotton,XXL,Evening,0,Breathable,Skirt,Green,Leather,L,Casual,1,Quick-drying
20,4.3,53.4,17.7,273,Coat,276,Trousers,3.88,Coat,White,Linen,S,Formal,0,Insulated,Trousers,Black,Linen,XXL,Casual,0,
20,4.3,53.4,17.7,270,Blazer,275,Trousers,3.73,Blazer,Beige,Cotton,M,Evening,0,Breathable,Trousers,Beige,Wool,S,Formal,0,
21,10.2,99.6,29.7,283,Sweatshirt,287,Skirt,3.6,Sweatshirt,White,Polyester,XL,Sporty,0,Non-restrictive,Skirt,Beige,Polyester,M,Formal,0,
21,10.2,99.6,29.7,283,Sweatshirt,290,Shorts,3.59,Sweatshirt,White,Polyester,XL,Sporty,0,Non-restrictive,Shorts,Red,Polyester,S,Formal,0,
21,10.2,99.6,29.7,283,Sweatshirt,297,Skirt,3.55,Sweatshirt,White,Polyester,XL,Sporty,0,Non-restrictive,Skirt,Black,Denim,XS,Casual,1,
21,10.2,99.6,29.7,294,Jacket,287,Skirt,3.41,Jacket,Beige,Cotton,XL,Casual,0,Non-restrictive,Skirt,Beige,Polyester,M,Formal,0,
21,10.2,99.6,29.7,283,Sweatshirt,289,Trousers,3.38,Sweatshirt,White,Polyester,XL,Sporty,0,Non-restrictive,Trousers,White,Wool,XXL,Evening,0,
22,0.7,2.6,4.9,313,T-shirt,305,Trousers,3.99,T-shirt,Gray,Leather,M,Sporty,0,,Trousers,Gray,Wool,L,Sporty,0,Non-restrictive
22,0.7,2.6,4.9,303,Shirt,305,Trousers,3.87,Shirt,Green,Linen,XXL,Casual,1,,Trousers,Gray,Wool,L,Sporty,0,Non-restrictive
22,0.7,2.6,4.9,315,Sweater,305,Trousers,3.87,Sweater,Beige,Leather,S,Formal,0,Non-restrictive,Trousers,Gray,Wool,L,Sporty,0,Non-restrictive
22,0.7,2.6,4.9,300,Jacket,305,Trousers,3.87,Jacket,Black,Linen,M,Casual,1,Windproof,Trousers,Gray,Wool,L,Sporty,0,Non-restrictive
22,0.7,2.6,4.9,311,Coat,305,Trousers,3.87,Coat,Black,Cotton,S,Evening,0,Non-restrictive,Trousers,Gray,Wool,L,Sporty,0,Non-restrictive
23,16.4,56.7,26.3,321,Jacket,324,Trousers,2.13,Jacket,Black,Linen,S,Casual,1,Non-restrictive,Trousers,Red,Linen,M,Formal,0,Quick-drying
23,16.4,56.7,26.3,317,Sweatshirt,324,Trousers,2.1,Sweatshirt,Beige,Leather,XXL,Evening,0,Quick-drying,Trousers,Red,Linen,M,Formal,0,Quick-drying
23,16.4,56.7,26.3,317,Sweatshirt,323,Skirt,1.92,Sweatshirt,Beige,Leather,XXL,Evening,0,Quick-drying,Skirt,Beige,Cotton,S,Formal,0,
23,16.4,56.7,26.3,321,Jacket,322,Shorts,1.82,Jacket,Black,Linen,S,Casual,1,Non-restrictive,Shorts,Red,Denim,L,Evening,1,Anti-chafing
23,16.4,56.7,26.3,317,Sweatshirt,322,Shorts,1.79,Sweatshirt,Beige,Leather,XXL,Evening,0,Quick-drying,Shorts,Red,Denim,L,Evening,1,Anti-chafing
24,-1.3,68.3,20.2,340,Sweatshirt,336,Shorts,4.92,Sweatshirt,Gray,Wool,S,Sporty,0,Insulated,Shorts,Gray,Denim,XL,Sporty,1,Breathable
24,-1.3,68.3,20.2,340,Sweatshirt,332,Trousers,4.77,Sweatshirt,Gray,Wool,S,Sporty,0,Insulated,Trousers,Blue,Denim,S,Formal,1,
24,-1.3,68.3,20.2,339,Sweatshirt,333,Skirt,4.61,Sweatshirt,Red,Wool,M,Sporty,0,Insulated,Skirt,Red,Denim,XS,Casual,0,
24,-1.3,68.3,20.2,339,Sweatshirt,332,Trousers,4.51,Sweatshirt,Red,Wool,M,Sporty,0,Insulated,Trousers,Blue,Denim,S,Formal,1,
24,-1.3,68.3,20.2,339,Sweatshirt,336,Shorts,4.51,Sweatshirt,Red,Wool,M,Sporty,0,Insulated,Shorts,Gray,Denim,XL,Sporty,1,Breathable
25,12.0,24.3,11.9,349,Sweater,353,Trousers,2.86,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,White,Polyester,S,Evening,1,Anti-chafing
25,12.0,24.3,11.9,349,Sweater,352,Trousers,2.85,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,White,Cotton,XS,Casual,1,
25,12.0,24.3,11.9,349,Sweater,357,Trousers,2.56,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,White,Leather,L,Evening,0,Breathable
25,12.0,24.3,11.9,349,Sweater,351,Skirt,2.53,Sweater,White,Linen,M,Casual,1,Non-restrictive,Skirt,White,Leather,L,Formal,0,
25,12.0,24.3,11.9,349,Sweater,356,Trousers,2.42,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,Green,Cotton,M,Casual,1,
26,-1.9,64.4,17.3,372,T-shirt,367,Trousers,4.2,T-shirt,Blue,Denim,M,Casual,0,Quick-drying,Trousers,Green,Wool,S,Formal,1,
26,-1.9,64.4,17.3,362,T-shirt,367,Trousers,3.93,T-shirt,White,Cotton,S,Formal,1,,Trousers,Green,Wool,S,Formal,1,
26,-1.9,64.4,17.3,365,Coat,367,Trousers,3.62,Coat,White,Cotton,M,Evening,0,,Trousers,Green,Wool,S,Formal,1,
26,-1.9,64.4,17.3,361,T-shirt,367,Trousers,3.62,T-shirt,Black,Polyester,M,Evening,0,Breathable,Trousers,Green,Wool,S,Formal,1,
26,-1.9,64.4,17.3,372,T-shirt,370,Shorts,3.61,T-shirt,Blue,Denim,M,Casual,0,Quick-drying,Shorts,Red,Leather,XL,Formal,0,Non-restrictive
27,1.8,37.7,5.9,386,Shirt,384,Trousers,4.82,Shirt,White,Wool,L,Sporty,1,Quick-drying,Trousers,Green,Linen,XXL,Formal,0,Quick-drying
27,1.8,37.7,5.9,386,Shirt,379,Shorts,4.8,Shirt,White,Wool,L,Sporty,1,Quick-drying,Shorts,Gray,Wool,S,Formal,0,
27,1.8,37.7,5.9,386,Shirt,382,Shorts,4.23,Shirt,White,Wool,L,Sporty,1,Quick-drying,Shorts,Beige,Linen,L,Formal,0,Breathable
27,1.8,37.7,5.9,386,Shirt,383,Shorts,4.21,Shirt,White,Wool,L,Sporty,1,Quick-drying,Shorts,Blue,Linen,L,Casual,0,
27,1.8,37.7,5.9,386,Shirt,381,Trousers,4.21,Shirt,White,Wool,L,Sporty,1,Quick-drying,Trousers,Beige,Linen,XL,Sporty,0,
28,29.4,77.6,18.5,392,Blazer,397,Shorts,3.05,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Shorts,Gray,Polyester,XS,Formal,0,Anti-chafing
28,29.4,77.6,18.5,392,Blazer,398,Skirt,3.05,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Skirt,Red,Polyester,S,Casual,0,
28,29.4,77.6,18.5,392,Blazer,395,Trousers,3.04,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Trousers,Beige,Linen,XS,Casual,0,Quick-drying
28,29.4,77.6,18.5,392,Blazer,394,Trousers,2.46,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Trousers,Red,Denim,XS,Formal,0,Quick-drying
28,29.4,77.6,18.5,392,Blazer,396,Shorts,2.44,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Shorts,Gray,Denim,L,Sporty,0,Breathable
29,2.0,27.7,8.1,402,Blazer,406,Shorts,3.92,Blazer,White,Wool,M,Casual,0,,Shorts,Black,Cotton,S,Casual,1,
29,2.0,27.7,8.1,402,Blazer,407,Trousers,3.87,Blazer,White,Wool,M,Casual,0,,Trousers,Black,Polyester,S,Evening,0,Non-restrictive
29,2.0,27.7,8.1,402,Blazer,408,Shorts,3.61,Blazer,White,Wool,M,Casual,0,,Shorts,Red,Denim,L,Formal,1,
29,2.0,27.7,8.1,402,Blazer,405,Shorts,3.34,Blazer,White,Wool,M,Casual,0,,Shorts,Blue,Cotton,XXL,Casual,0,Breathable
29,2.0,27.7,8.1,403,Blazer,406,Shorts,3.33,Blazer,White,Cotton,S,Evening,0,,Shorts,Black,Cotton,S,Casual,1,
30,29.7,86.7,29.5,411,Sweatshirt,414,Shorts,4.02,Sweatshirt,Red,Polyester,XS,Formal,0,Breathable,Shorts,Red,Linen,XS,Casual,0,Non-restrictive
30,29.7,86.7,29.5,411,Sweatshirt,426,Skirt,3.61,Sweatshirt,Red,Polyester,XS,Formal,0,Breathable,Skirt,Gray,Cotton,XL,Evening,1,
30,29.7,86.7,29.5,411,Sweatshirt,417,Shorts,3.31,Sweatshirt,Red,Polyester,XS,Formal,0,Breathable,Shorts,White,Linen,XS,Evening,0,
30,29.7,86.7,29.5,411,Sweatshirt,418,Skirt,3.3,Sweatshirt,Red,Polyester,XS,Formal,0,Breathable,Skirt,Green,Linen,XXL,Formal,0,
30,29.7,86.7,29.5,411,Sweatshirt,415,Trousers,3.3,Sweatshirt,Red,Polyester,XS,Formal,0,Breathable,Trousers,Beige,Denim,S,Evening,0,Quick-drying
31,-2.8,10.5,25.0,438,Sweater,442,Shorts,4.49,Sweater,White,Linen,L,Sporty,0,Insulated,Shorts,Red,Wool,L,Evening,1,Anti-chafing
31,-2.8,10.5,25.0,430,Coat,434,Trousers,4.31,Coat,Gray,Cotton,L,Casual,1,Non-restrictive,Trousers,Gray,Wool,M,Sporty,0,
31,-2.8,10.5,25.0,430,Coat,442,Shorts,4.19,Coat,Gray,Cotton,L,Casual,1,Non-restrictive,Shorts,Red,Wool,L,Evening,1,Anti-chafing
31,-2.8,10.5,25.0,438,Sweater,434,Trousers,4.19,Sweater,White,Linen,L,Sporty,0,Insulated,Trousers,Gray,Wool,M,Sporty,0,
31,-2.8,10.5,25.0,441,T-shirt,442,Shorts,4.0,T-shirt,Red,Cotton,XXL,Casual,0,,Shorts,Red,Wool,L,Evening,1,Anti-chafing
32,0.6,50.5,20.0,462,Shirt,455,Trousers,4.02,Shirt,Gray,Cotton,L,Casual,0,Quick-drying,Trousers,Gray,Cotton,XXL,Sporty,1,
32,0.6,50.5,20.0,447,Coat,455,Trousers,3.9,Coat,Beige,Linen,XXL,Formal,0,Insulated,Trousers,Gray,Cotton,XXL,Sporty,1,
32,0.6,50.5,20.0,459,T-shirt,463,Trousers,3.72,T-shirt,Red,Wool,L,Evening,0,Anti-chafing,Trousers,Red,Cotton,XS,Formal,0,
32,0.6,50.5,20.0,449,Shirt,457,Shorts,3.71,Shirt,White,Leather,M,Sporty,0,Quick-drying,Shorts,White,Leather,XS,Casual,0,
32,0.6,50.5,20.0,459,T-shirt,453,Skirt,3.69,T-shirt,Red,Wool,L,Evening,0,Anti-chafing,Skirt,Red,Polyester,XS,Casual,0,
33,14.3,44.2,14.8,468,Coat,470,Skirt,2.82,Coat,Green,Polyester,XL,Formal,0,Non-restrictive,Skirt,Green,Cotton,XL,Formal,0,Quick-drying
33,14.3,44.2,14.8,465,Sweatshirt,470,Skirt,2.71,Sweatshirt,Gray,Polyester,M,Casual,0,Quick-drying,Skirt,Green,Cotton,XL,Formal,0,Quick-drying
33,14.3,44.2,14.8,465,Sweatshirt,474,Trousers,2.7,Sweatshirt,Gray,Polyester,M,Casual,0,Quick-drying,Trousers,Beige,Linen,M,Formal,0,Quick-drying
33,14.3,44.2,14.8,465,Sweatshirt,471,Shorts,2.65,Sweatshirt,Gray,Polyester,M,Casual,0,Quick-drying,Shorts,Blue,Wool,L,Sporty,0,Non-restrictive
33,14.3,44.2,14.8,469,T-shirt,474,Trousers,2.52,T-shirt,Beige,Cotton,XXL,Casual,0,,Trousers,Beige,Linen,M,Formal,0,Quick-drying
34,17.3,45.9,7.9,478,Blazer,486,Skirt,1.05,Blazer,Red,Polyester,M,Formal,1,,Skirt,Red,Wool,XS,Sporty,0,
34,17.3,45.9,7.9,478,Blazer,482,Skirt,0.93,Blazer,Red,Polyester,M,Formal,1,,Skirt,Beige,Denim,L,Casual,1,Breathable
34,17.3,45.9,7.9,481,Coat,482,Skirt,0.89,Coat,Gray,Linen,S,Casual,1,Anti-chafing,Skirt,Beige,Denim,L,Casual,1,Breathable
34,17.3,45.9,7.9,480,Sweatshirt,483,Trousers,0.73,Sweatshirt,Green,Polyester,XL,Formal,0,,Trousers,Green,Cotton,XS,Formal,0,Anti-chafing
34,17.3,45.9,7.9,478,Blazer,484,Skirt,0.65,Blazer,Red,Polyester,M,Formal,1,,Skirt,Beige,Wool,M,Formal,0,
35,24.6,21.8,16.8,490,Blazer,495,Skirt,1.21,Blazer,Black,Wool,XXL,Sporty,1,Anti-chafing,Skirt,Green,Denim,M,Evening,1,Non-restrictive
35,24.6,21.8,16.8,501,Sweater,495,Skirt,1.21,Sweater,Blue,Polyester,S,Evening,0,Non-restrictive,Skirt,Green,Denim,M,Evening,1,Non-restrictive
35,24.6,21.8,16.8,498,Sweater,495,Skirt,1.2,Sweater,Blue,Leather,XL,Formal,0,Non-restrictive,Skirt,Green,Denim,M,Evening,1,Non-restrictive
35,24.6,21.8,16.8,490,Blazer,497,Trousers,1.16,Blazer,Black,Wool,XXL,Sporty,1,Anti-chafing,Trousers,White,Cotton,XS,Evening,0,Non-restrictive
35,24.6,21.8,16.8,489,Blazer,497,Trousers,1.03,Blazer,White,Leather,L,Sporty,0,,Trousers,White,Cotton,XS,Evening,0,Non-restrictive
36,15.7,7.1,16.5,504,Coat,514,Trousers,1.48,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Trousers,Black,Linen,XXL,Formal,1,Non-restrictive
36,15.7,7.1,16.5,504,Coat,511,Trousers,1.36,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Trousers,White,Denim,XS,Sporty,1,
36,15.7,7.1,16.5,513,Blazer,514,Trousers,1.22,Blazer,Beige,Denim,XXL,Evening,0,Non-restrictive,Trousers,Black,Linen,XXL,Formal,1,Non-restrictive
36,15.7,7.1,16.5,504,Coat,508,Shorts,1.2,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Shorts,Black,Leather,L,Sporty,0,Non-restrictive
36,15.7,7.1,16.5,504,Coat,510,Trousers,1.04,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Trousers,White,Denim,XL,Casual,0,
37,19.1,58.0,19.5,527,Coat,525,Trousers,1.91,Coat,Green,Leather,S,Evening,1,Quick-drying,Trousers,Green,Polyester,XL,Evening,1,
37,19.1,58.0,19.5,533,Jacket,523,Skirt,1.62,Jacket,Red,Leather,M,Evening,0,Waterproof,Skirt,Red,Leather,S,Casual,0,Non-restrictive
37,19.1,58.0,19.5,518,T-shirt,521,Skirt,1.61,T-shirt,White,Wool,M,Sporty,1,Quick-drying,Skirt,White,Polyester,XL,Sporty,0,
37,19.1,58.0,19.5,518,T-shirt,522,Skirt,1.61,T-shirt,White,Wool,M,Sporty,1,Quick-drying,Skirt,White,Linen,XS,Casual,0,
37,19.1,58.0,19.5,518,T-shirt,530,Shorts,1.6,T-shirt,White,Wool,M,Sporty,1,Quick-drying,Shorts,White,Denim,XXL,Casual,0,Anti-chafing
38,3.4,64.6,22.2,538,Sweater,548,Skirt,4.61,Sweater,Green,Linen,XL,Evening,1,Insulated,Skirt,Green,Denim,XL,Formal,1,Breathable
38,3.4,64.6,22.2,538,Sweater,540,Trousers,4.48,Sweater,Green,Linen,XL,Evening,1,Insulated,Trousers,White,Leather,S,Evening,0,Quick-drying
38,3.4,64.6,22.2,538,Sweater,542,Shorts,4.46,Sweater,Green,Linen,XL,Evening,1,Insulated,Shorts,Blue,Linen,XXL,Casual,0,Quick-drying
