user_id,temperature,rain_chance,wind_speed,outer_id,outer_name,top_id,top_name,bottom_id,bottom_name,score,top_type,top_color,top_material,top_size,top_season,top_style,top_favorite,top_special_property,bottom_type,bottom_color,bottom_material,bottom_size,bottom_season,bottom_style,bottom_favorite,bottom_special_property,outer_type,outer_color,outer_material,outer_size,outer_season,outer_style,outer_favorite,outer_special_property,has_outer
1,-0.1,43.2,27.0,0.0,missing,5.0,T-shirt,9.0,Skirt,3.92,T-shirt,Blue,Wool,S,missing,Evening,1.0,Non-restrictive,Skirt,Red,Linen,XL,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
1,-0.1,43.2,27.0,0.0,missing,5.0,T-shirt,11.0,Skirt,3.92,T-shirt,Blue,Wool,S,missing,Evening,1.0,Non-restrictive,Skirt,Red,Polyester,S,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
2,7.0,39.9,9.6,0.0,missing,31.0,Sweatshirt,27.0,Trousers,2.7,Sweatshirt,Green,Linen,S,missing,Formal,0.0,Quick-drying,Trousers,Beige,Wool,XXL,missing,Evening,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
2,7.0,39.9,9.6,0.0,missing,31.0,Sweatshirt,21.0,Skirt,2.69,Sweatshirt,Green,Linen,S,missing,Formal,0.0,Quick-drying,Skirt,Beige,Leather,M,missing,Evening,1.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
2,7.0,39.9,9.6,0.0,missing,31.0,Sweatshirt,26.0,Trousers,2.67,Sweatshirt,Green,Linen,S,missing,Formal,0.0,Quick-drying,Trousers,Blue,Cotton,XXL,missing,Casual,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
2,7.0,39.9,9.6,12.0,Coat,-1.0,missing,26.0,Trousers,2.66,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Cotton,XXL,missing,Casual,0.0,Quick-drying,Coat,Gray,Linen,XS,missing,Evening,1.0,Anti-chafing,1
2,7.0,39.9,9.6,0.0,missing,13.0,Sweatshirt,27.0,Trousers,2.54,Sweatshirt,Beige,Leather,S,missing,Evening,0.0,Anti-chafing,Trousers,Beige,Wool,XXL,missing,Evening,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
3,7.4,11.3,20.0,0.0,missing,36.0,T-shirt,37.0,Skirt,1.94,T-shirt,Beige,Polyester,XS,missing,Evening,0.0,missing,Skirt,Beige,Denim,S,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
3,7.4,11.3,20.0,0.0,missing,33.0,Sweatshirt,41.0,Shorts,1.85,Sweatshirt,Gray,Denim,M,missing,Evening,0.0,Insulated,Shorts,Red,Denim,M,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
3,7.4,11.3,20.0,0.0,missing,34.0,Shirt,41.0,Shorts,1.84,Shirt,Blue,Denim,XL,missing,Evening,0.0,Quick-drying,Shorts,Red,Denim,M,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
3,7.4,11.3,20.0,0.0,missing,35.0,Sweater,41.0,Shorts,1.84,Sweater,Black,Wool,M,missing,Evening,0.0,Insulated,Shorts,Red,Denim,M,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
3,7.4,11.3,20.0,0.0,missing,42.0,Sweatshirt,41.0,Shorts,1.83,Sweatshirt,Black,Denim,M,missing,Casual,0.0,Insulated,Shorts,Red,Denim,M,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
4,6.3,18.7,11.0,0.0,missing,43.0,Shirt,51.0,Skirt,2.25,Shirt,White,Denim,XL,missing,Evening,0.0,missing,Skirt,White,Wool,S,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
4,6.3,18.7,11.0,0.0,missing,43.0,Shirt,53.0,Skirt,1.96,Shirt,White,Denim,XL,missing,Evening,0.0,missing,Skirt,White,Cotton,XS,missing,Formal,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
4,6.3,18.7,11.0,44.0,Coat,-1.0,missing,50.0,Skirt,1.95,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Blue,Linen,XS,missing,Sporty,0.0,missing,Coat,Blue,Cotton,XS,missing,Evening,0.0,Breathable,1
4,6.3,18.7,11.0,45.0,Coat,-1.0,missing,52.0,Skirt,1.95,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Polyester,XXL,missing,Formal,0.0,missing,Coat,Gray,Denim,XXL,missing,Formal,0.0,Breathable,1
4,6.3,18.7,11.0,0.0,missing,46.0,Sweater,50.0,Skirt,1.92,Sweater,Blue,Polyester,XL,missing,Casual,0.0,missing,Skirt,Blue,Linen,XS,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
5,10.0,82.5,24.2,56.0,Jacket,-1.0,missing,63.0,Trousers,3.11,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Gray,Cotton,L,missing,Casual,0.0,missing,Jacket,Gray,Linen,M,missing,Sporty,0.0,Waterproof,1
5,10.0,82.5,24.2,56.0,Jacket,-1.0,missing,60.0,Trousers,3.04,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Beige,Linen,XXL,missing,Evening,0.0,Non-restrictive,Jacket,Gray,Linen,M,missing,Sporty,0.0,Waterproof,1
5,10.0,82.5,24.2,56.0,Jacket,-1.0,missing,59.0,Shorts,2.97,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Blue,Linen,XL,missing,Evening,0.0,Quick-drying,Jacket,Gray,Linen,M,missing,Sporty,0.0,Waterproof,1
5,10.0,82.5,24.2,0.0,missing,54.0,Sweatshirt,60.0,Trousers,2.87,Sweatshirt,Beige,Polyester,M,missing,Casual,0.0,Quick-drying,Trousers,Beige,Linen,XXL,missing,Evening,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
5,10.0,82.5,24.2,58.0,Jacket,-1.0,missing,60.0,Trousers,2.76,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Beige,Linen,XXL,missing,Evening,0.0,Non-restrictive,Jacket,Black,Polyester,XXL,missing,Evening,0.0,Non-restrictive,1
6,6.8,75.3,3.4,76.0,Coat,-1.0,missing,75.0,Trousers,3.26,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Polyester,S,missing,Formal,1.0,missing,Coat,Red,Polyester,XL,missing,Casual,1.0,missing,1
6,6.8,75.3,3.4,0.0,missing,69.0,Sweatshirt,81.0,Shorts,3.1,Sweatshirt,Gray,Leather,L,missing,Evening,0.0,missing,Shorts,Gray,Leather,M,missing,Casual,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
6,6.8,75.3,3.4,0.0,missing,69.0,Sweatshirt,74.0,Skirt,3.09,Sweatshirt,Gray,Leather,L,missing,Evening,0.0,missing,Skirt,Gray,Polyester,XL,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
6,6.8,75.3,3.4,0.0,missing,66.0,Sweater,75.0,Trousers,3.09,Sweater,Green,Denim,XS,missing,Formal,0.0,Non-restrictive,Trousers,Green,Polyester,S,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
6,6.8,75.3,3.4,76.0,Coat,-1.0,missing,81.0,Shorts,2.97,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Leather,M,missing,Casual,0.0,Anti-chafing,Coat,Red,Polyester,XL,missing,Casual,1.0,missing,1
7,7.1,68.8,3.9,0.0,missing,85.0,Blazer,90.0,Trousers,2.41,Blazer,Black,Polyester,XXL,missing,Formal,0.0,Non-restrictive,Trousers,Red,Linen,XXL,missing,Sporty,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
7,7.1,68.8,3.9,0.0,missing,84.0,Sweater,89.0,Skirt,2.22,Sweater,Green,Linen,XL,missing,Evening,0.0,Anti-chafing,Skirt,Green,Cotton,XXL,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
7,7.1,68.8,3.9,0.0,missing,85.0,Blazer,89.0,Skirt,2.12,Blazer,Black,Polyester,XXL,missing,Formal,0.0,Non-restrictive,Skirt,Green,Cotton,XXL,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
7,7.1,68.8,3.9,0.0,missing,86.0,Blazer,90.0,Trousers,2.11,Blazer,Blue,Wool,S,missing,Evening,0.0,missing,Trousers,Red,Linen,XXL,missing,Sporty,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
7,7.1,68.8,3.9,0.0,missing,88.0,T-shirt,90.0,Trousers,2.1,T-shirt,Black,Wool,S,missing,Casual,0.0,Breathable,Trousers,Red,Linen,XXL,missing,Sporty,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
8,11.7,41.3,17.1,0.0,missing,98.0,T-shirt,102.0,Trousers,2.71,T-shirt,Blue,Linen,S,missing,Evening,1.0,Quick-drying,Trousers,Gray,Polyester,M,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
8,11.7,41.3,17.1,0.0,missing,98.0,T-shirt,103.0,Shorts,2.68,T-shirt,Blue,Linen,S,missing,Evening,1.0,Quick-drying,Shorts,Gray,Polyester,M,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
8,11.7,41.3,17.1,0.0,missing,108.0,Blazer,102.0,Trousers,2.56,Blazer,Gray,Cotton,XXL,missing,Sporty,0.0,Quick-drying,Trousers,Gray,Polyester,M,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
8,11.7,41.3,17.1,0.0,missing,108.0,Blazer,103.0,Shorts,2.53,Blazer,Gray,Cotton,XXL,missing,Sporty,0.0,Quick-drying,Shorts,Gray,Polyester,M,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
8,11.7,41.3,17.1,0.0,missing,95.0,Blazer,102.0,Trousers,2.45,Blazer,Green,Leather,XXL,missing,Sporty,1.0,Quick-drying,Trousers,Gray,Polyester,M,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
9,-4.4,58.3,24.1,0.0,missing,110.0,Sweatshirt,118.0,Skirt,5.03,Sweatshirt,Black,Denim,XXL,missing,Sporty,0.0,Insulated,Skirt,White,Wool,XXL,missing,Evening,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
9,-4.4,58.3,24.1,109.0,Jacket,-1.0,missing,118.0,Skirt,4.91,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Wool,XXL,missing,Evening,0.0,Quick-drying,Jacket,White,Cotton,S,missing,Sporty,0.0,Waterproof,1
9,-4.4,58.3,24.1,0.0,missing,124.0,Shirt,118.0,Skirt,4.61,Shirt,White,Cotton,M,missing,Evening,0.0,Non-restrictive,Skirt,White,Wool,XXL,missing,Evening,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
9,-4.4,58.3,24.1,112.0,Coat,-1.0,missing,118.0,Skirt,4.48,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Wool,XXL,missing,Evening,0.0,Quick-drying,Coat,Beige,Leather,XL,missing,Formal,1.0,Non-restrictive,1
9,-4.4,58.3,24.1,113.0,Jacket,-1.0,missing,118.0,Skirt,4.19,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Wool,XXL,missing,Evening,0.0,Quick-drying,Jacket,Red,Polyester,XXL,missing,Formal,0.0,Non-restrictive,1
10,14.3,30.2,20.6,129.0,Coat,-1.0,missing,138.0,Skirt,3.44,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Linen,M,missing,Casual,0.0,Quick-drying,Coat,Gray,Polyester,XXL,missing,Casual,1.0,Quick-drying,1
10,14.3,30.2,20.6,129.0,Coat,-1.0,missing,131.0,Skirt,2.84,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Polyester,XS,missing,Sporty,0.0,Anti-chafing,Coat,Gray,Polyester,XXL,missing,Casual,1.0,Quick-drying,1
10,14.3,30.2,20.6,129.0,Coat,-1.0,missing,133.0,Trousers,2.7,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,White,Cotton,XL,missing,Casual,0.0,Non-restrictive,Coat,Gray,Polyester,XXL,missing,Casual,1.0,Quick-drying,1
10,14.3,30.2,20.6,0.0,missing,130.0,T-shirt,138.0,Skirt,2.7,T-shirt,Red,Polyester,M,missing,Casual,0.0,Quick-drying,Skirt,Gray,Linen,M,missing,Casual,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
10,14.3,30.2,20.6,129.0,Coat,-1.0,missing,135.0,Skirt,2.69,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Blue,Wool,XL,missing,Evening,0.0,missing,Coat,Gray,Polyester,XXL,missing,Casual,1.0,Quick-drying,1
11,17.1,21.5,22.7,143.0,Jacket,-1.0,missing,148.0,Skirt,0.93,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Wool,XL,missing,Casual,0.0,Non-restrictive,Jacket,Beige,Wool,XXL,missing,Casual,1.0,Quick-drying,1
11,17.1,21.5,22.7,140.0,Coat,-1.0,missing,147.0,Shorts,0.76,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Red,Cotton,XL,missing,Casual,0.0,missing,Coat,Red,Leather,M,missing,Casual,0.0,missing,1
11,17.1,21.5,22.7,143.0,Jacket,-1.0,missing,144.0,Shorts,0.65,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Leather,M,missing,Formal,0.0,missing,Jacket,Beige,Wool,XXL,missing,Casual,1.0,Quick-drying,1
11,17.1,21.5,22.7,143.0,Jacket,-1.0,missing,146.0,Shorts,0.64,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Blue,Leather,XL,missing,Sporty,0.0,missing,Jacket,Beige,Wool,XXL,missing,Casual,1.0,Quick-drying,1
11,17.1,21.5,22.7,140.0,Coat,-1.0,missing,148.0,Skirt,0.63,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Wool,XL,missing,Casual,0.0,Non-restrictive,Coat,Red,Leather,M,missing,Casual,0.0,missing,1
12,4.6,18.4,15.8,153.0,Jacket,-1.0,missing,154.0,Shorts,4.24,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Leather,L,missing,Evening,0.0,Non-restrictive,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,4.6,18.4,15.8,153.0,Jacket,-1.0,missing,155.0,Trousers,4.2,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Leather,L,missing,Casual,0.0,Non-restrictive,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,4.6,18.4,15.8,153.0,Jacket,-1.0,missing,158.0,Shorts,3.93,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Blue,Linen,S,missing,Evening,0.0,missing,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,4.6,18.4,15.8,153.0,Jacket,-1.0,missing,157.0,Skirt,3.92,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Polyester,XXL,missing,Evening,0.0,missing,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,4.6,18.4,15.8,153.0,Jacket,-1.0,missing,156.0,Skirt,3.91,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Blue,Linen,L,missing,Sporty,0.0,Quick-drying,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
13,24.8,97.0,3.5,0.0,missing,162.0,Blazer,164.0,Trousers,2.25,Blazer,Green,Polyester,XXL,missing,Formal,1.0,missing,Trousers,Green,Polyester,XS,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,24.8,97.0,3.5,0.0,missing,162.0,Blazer,165.0,Skirt,2.09,Blazer,Green,Polyester,XXL,missing,Formal,1.0,missing,Skirt,Gray,Polyester,S,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,24.8,97.0,3.5,0.0,missing,162.0,Blazer,171.0,Trousers,1.82,Blazer,Green,Polyester,XXL,missing,Formal,1.0,missing,Trousers,Blue,Polyester,XS,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,24.8,97.0,3.5,0.0,missing,160.0,Blazer,165.0,Skirt,1.79,Blazer,Beige,Polyester,XS,missing,Sporty,0.0,Breathable,Skirt,Gray,Polyester,S,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,24.8,97.0,3.5,0.0,missing,162.0,Blazer,167.0,Shorts,1.64,Blazer,Green,Polyester,XXL,missing,Formal,1.0,missing,Shorts,Green,Cotton,XS,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
14,27.1,81.0,6.6,187.0,Coat,-1.0,missing,179.0,Trousers,3.63,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Linen,XL,missing,Formal,1.0,Non-restrictive,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,27.1,81.0,6.6,187.0,Coat,-1.0,missing,182.0,Shorts,3.6,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Linen,XS,missing,Formal,0.0,Breathable,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,27.1,81.0,6.6,187.0,Coat,-1.0,missing,183.0,Skirt,3.6,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Polyester,M,missing,Formal,0.0,missing,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,27.1,81.0,6.6,187.0,Coat,-1.0,missing,181.0,Trousers,3.13,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Denim,XXL,missing,Formal,1.0,missing,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,27.1,81.0,6.6,178.0,Coat,-1.0,missing,179.0,Trousers,2.74,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Linen,XL,missing,Formal,1.0,Non-restrictive,Coat,Beige,Polyester,S,missing,Casual,0.0,missing,1
15,13.4,34.6,21.5,192.0,Jacket,-1.0,missing,200.0,Trousers,2.84,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Black,Cotton,L,missing,Sporty,1.0,Anti-chafing,Jacket,Black,Denim,XXL,missing,Evening,0.0,Quick-drying,1
15,13.4,34.6,21.5,0.0,missing,205.0,Blazer,200.0,Trousers,2.72,Blazer,Blue,Polyester,L,missing,Sporty,1.0,Quick-drying,Trousers,Black,Cotton,L,missing,Sporty,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
15,13.4,34.6,21.5,0.0,missing,205.0,Blazer,197.0,Shorts,2.7,Blazer,Blue,Polyester,L,missing,Sporty,1.0,Quick-drying,Shorts,Red,Wool,XL,missing,Sporty,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
15,13.4,34.6,21.5,206.0,Jacket,-1.0,missing,200.0,Trousers,2.69,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Black,Cotton,L,missing,Sporty,1.0,Anti-chafing,Jacket,White,Leather,S,missing,Evening,0.0,Quick-drying,1
15,13.4,34.6,21.5,192.0,Jacket,-1.0,missing,198.0,Trousers,2.52,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Black,Cotton,XS,missing,Evening,0.0,missing,Jacket,Black,Denim,XXL,missing,Evening,0.0,Quick-drying,1
16,14.9,25.7,28.4,210.0,Coat,-1.0,missing,214.0,Trousers,2.67,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Leather,M,missing,Formal,1.0,Non-restrictive,Coat,White,Polyester,XXL,missing,Sporty,0.0,Anti-chafing,1
16,14.9,25.7,28.4,210.0,Coat,-1.0,missing,217.0,Skirt,2.66,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Black,Cotton,S,missing,Casual,1.0,missing,Coat,White,Polyester,XXL,missing,Sporty,0.0,Anti-chafing,1
16,14.9,25.7,28.4,0.0,missing,218.0,Blazer,214.0,Trousers,2.51,Blazer,Green,Denim,XS,missing,Sporty,0.0,missing,Trousers,Green,Leather,M,missing,Formal,1.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
16,14.9,25.7,28.4,210.0,Coat,-1.0,missing,213.0,Skirt,2.51,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Cotton,XS,missing,Evening,0.0,missing,Coat,White,Polyester,XXL,missing,Sporty,0.0,Anti-chafing,1
16,14.9,25.7,28.4,0.0,missing,209.0,T-shirt,214.0,Trousers,2.5,T-shirt,Green,Denim,XL,missing,Casual,0.0,Quick-drying,Trousers,Green,Leather,M,missing,Formal,1.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,26.8,71.5,17.3,0.0,missing,225.0,Shirt,231.0,Skirt,3.62,Shirt,Green,Leather,XS,missing,Evening,1.0,Breathable,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,26.8,71.5,17.3,0.0,missing,227.0,Blazer,231.0,Skirt,3.6,Blazer,Green,Cotton,XXL,missing,Sporty,1.0,Quick-drying,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,26.8,71.5,17.3,0.0,missing,226.0,Blazer,231.0,Skirt,3.3,Blazer,Blue,Polyester,M,missing,Evening,0.0,missing,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,26.8,71.5,17.3,0.0,missing,224.0,Sweater,231.0,Skirt,3.3,Sweater,Green,Polyester,S,missing,Casual,0.0,Anti-chafing,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,26.8,71.5,17.3,0.0,missing,223.0,T-shirt,231.0,Skirt,2.72,T-shirt,Green,Wool,M,missing,Evening,0.0,Breathable,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,28.8,67.6,23.9,0.0,missing,235.0,Shirt,239.0,Skirt,3.89,Shirt,Red,Linen,S,missing,Sporty,0.0,Quick-drying,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,28.8,67.6,23.9,0.0,missing,234.0,Sweatshirt,239.0,Skirt,3.31,Sweatshirt,Beige,Linen,L,missing,Formal,0.0,Breathable,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,28.8,67.6,23.9,0.0,missing,247.0,Blazer,239.0,Skirt,3.31,Blazer,Red,Polyester,M,missing,Formal,0.0,Breathable,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,28.8,67.6,23.9,0.0,missing,237.0,Sweatshirt,239.0,Skirt,3.3,Sweatshirt,Black,Denim,XL,missing,Evening,0.0,Quick-drying,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,28.8,67.6,23.9,0.0,missing,235.0,Shirt,241.0,Skirt,3.12,Shirt,Red,Linen,S,missing,Sporty,0.0,Quick-drying,Skirt,Red,Polyester,XXL,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
19,9.5,94.0,8.5,265.0,Jacket,-1.0,missing,258.0,Skirt,3.7,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Beige,Cotton,S,missing,Evening,1.0,Quick-drying,Jacket,Beige,Cotton,L,missing,Formal,1.0,Waterproof,1
19,9.5,94.0,8.5,265.0,Jacket,-1.0,missing,266.0,Trousers,3.59,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Red,Leather,L,missing,Evening,0.0,Quick-drying,Jacket,Beige,Cotton,L,missing,Formal,1.0,Waterproof,1
19,9.5,94.0,8.5,0.0,missing,268.0,Sweatshirt,266.0,Trousers,3.13,Sweatshirt,Red,Polyester,S,missing,Formal,0.0,missing,Trousers,Red,Leather,L,missing,Evening,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
19,9.5,94.0,8.5,265.0,Jacket,-1.0,missing,260.0,Shorts,3.0,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Black,Denim,S,missing,Sporty,0.0,Quick-drying,Jacket,Beige,Cotton,L,missing,Formal,1.0,Waterproof,1
19,9.5,94.0,8.5,265.0,Jacket,-1.0,missing,261.0,Shorts,2.99,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Wool,S,missing,Evening,0.0,Anti-chafing,Jacket,Beige,Cotton,L,missing,Formal,1.0,Waterproof,1
20,16.6,22.6,5.0,272.0,Jacket,-1.0,missing,278.0,Skirt,1.04,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Green,Leather,L,missing,Casual,1.0,Quick-drying,Jacket,Green,Cotton,XXL,missing,Evening,0.0,Breathable,1
20,16.6,22.6,5.0,0.0,missing,270.0,Blazer,279.0,Skirt,0.75,Blazer,Beige,Cotton,M,missing,Evening,0.0,Breathable,Skirt,Beige,Denim,L,missing,Casual,0.0,Breathable,missing,missing,missing,missing,missing,missing,0.0,missing,0
20,16.6,22.6,5.0,0.0,missing,270.0,Blazer,280.0,Shorts,0.74,Blazer,Beige,Cotton,M,missing,Evening,0.0,Breathable,Shorts,Beige,Leather,L,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
20,16.6,22.6,5.0,0.0,missing,270.0,Blazer,275.0,Trousers,0.73,Blazer,Beige,Cotton,M,missing,Evening,0.0,Breathable,Trousers,Beige,Wool,S,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
20,16.6,22.6,5.0,271.0,Coat,-1.0,missing,276.0,Trousers,0.73,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Black,Linen,XXL,missing,Casual,0.0,missing,Coat,Black,Linen,XXL,missing,Formal,0.0,Anti-chafing,1
21,-3.2,54.2,5.2,294.0,Jacket,-1.0,missing,288.0,Shorts,4.0,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Beige,Cotton,L,missing,Evening,0.0,Quick-drying,Jacket,Beige,Cotton,XL,missing,Casual,0.0,Non-restrictive,1
21,-3.2,54.2,5.2,0.0,missing,283.0,Sweatshirt,289.0,Trousers,3.98,Sweatshirt,White,Polyester,XL,missing,Sporty,0.0,Non-restrictive,Trousers,White,Wool,XXL,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
21,-3.2,54.2,5.2,0.0,missing,285.0,Shirt,289.0,Trousers,3.82,Shirt,Black,Polyester,L,missing,Evening,1.0,missing,Trousers,White,Wool,XXL,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
21,-3.2,54.2,5.2,0.0,missing,293.0,Sweatshirt,291.0,Shorts,3.72,Sweatshirt,Green,Cotton,M,missing,Sporty,0.0,Breathable,Shorts,Green,Cotton,XL,missing,Sporty,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
